city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Barcelona,Boutique hotel,89.0,2,Private room,0,2.17561,41.38786,5,5
Barcelona,Boutique hotel,89.0,2,Private room,0,2.17705,41.38934,0,0
Barcelona,Apartment,45.0,2,Private room,Dreta de l'Eixample,2.17194,41.39958,1,1
Barcelona,Apartment,22.0,1,Private room,El Raval,2.16584,41.38316,0,0
Barcelona,Apartment,65.0,3,Entire home/apt,La Vila Olímpica,2.17271,41.3777,0,0
Barcelona,Guest suite,78.0,4,Private room,Castellana,2.17525,41.3776,12,12
Barcelona,Condominium,220.0,7,Entire home/apt,0,2.17506,41.39353,0,0
Barcelona,Apartment,292.0,8,Entire home/apt,0,2.15734,41.39161,7,7
Barcelona,Apartment,40.0,1,Private room,Vila de Gràcia,2.15353,41.40185,0,0
Barcelona,Apartment,60.0,3,Entire home/apt,Vallcarca i els Penitents,2.1558,41.40354,2,2
Barcelona,Casa particular (Cuba),100.0,2,Private room,Vila de Gràcia,2.16139,41.40477,0,0
Barcelona,Guest suite,25.0,2,Private room,Sants-Montjuïc,2.13166,41.37284,1,1
Barcelona,Apartment,32.0,2,Private room,Diagonal Mar - La Mar Bella,2.21523,41.40802,7,7
Barcelona,Apartment,85.0,5,Entire home/apt,Dreta de l'Eixample,2.1723,41.40404,0,0
Barcelona,Loft,150.0,6,Entire home/apt,Vila de Gràcia,2.18134,41.39377,0,0
Barcelona,Apartment,75.0,5,Entire home/apt,El Putget i Farró,2.14949,41.39934,4,4
Barcelona,Condominium,120.0,2,Private room,0,2.16864,41.37824,0,0
Barcelona,Apartment,80.0,2,Private room,La Barceloneta,2.18902,41.38096,6,6
Barcelona,Apartment,105.0,4,Entire home/apt,el Fort Pienc,2.17543,41.40619,54,54
Barcelona,Apartment,51.0,3,Private room,La Nova Esquerra de l'Eixample,2.15713,41.38538,7,7
Barcelona,Apartment,250.0,8,Entire home/apt,0,2.13918,41.37656,0,0
Barcelona,Apartment,75.0,5,Entire home/apt,Sant Antoni,2.16603,41.37575,275,275
Barcelona,Aparthotel,219.0,4,Entire home/apt,0,2.17374,41.40361,1,1
Barcelona,Apartment,50.0,5,Entire home/apt,La Nova Esquerra de l'Eixample,2.14553,41.37978,12,12
Barcelona,Apartment,39.0,2,Private room,La Nova Esquerra de l'Eixample,2.15344,41.37972,5,5
Barcelona,Aparthotel,149.0,4,Entire home/apt,0,2.16948,41.39093,6,6
Barcelona,Apartment,30.0,1,Private room,Sant Gervasi - Galvany,2.14905,41.39667,2,2
Barcelona,Apartment,35.0,1,Private room,0,2.1434,41.36919,0,0
Barcelona,Apartment,76.0,6,Entire home/apt,L'Antiga Esquerra de l'Eixample,2.17219,41.40276,0,0
Barcelona,Apartment,130.0,4,Entire home/apt,Dreta de l'Eixample,2.17398,41.39148,20,20
Barcelona,Condominium,150.0,4,Entire home/apt,L'Antiga Esquerra de l'Eixample,2.19637,41.40491,0,0
Barcelona,Apartment,80.0,4,Entire home/apt,Provençals del Poblenou,2.20393,41.40783,0,0
Barcelona,Apartment,25.0,2,Private room,El Poble-sec,2.16969,41.37351,2,2
Barcelona,Loft,150.0,4,Entire home/apt,Vila de Gràcia,2.16004,41.40437,0,0
Barcelona,Serviced apartment,129.0,4,Entire home/apt,La Nova Esquerra de l'Eixample,2.15117,41.38058,46,46
Barcelona,Apartment,45.0,1,Entire home/apt,Sants-Montjuïc,2.13564,41.37356,33,33
Barcelona,Apartment,95.0,2,Entire home/apt,Sant Pere/Santa Caterina,2.17801,41.38826,0,0
Barcelona,Apartment,115.0,6,Entire home/apt,L'Antiga Esquerra de l'Eixample,2.15624,41.38629,6,6
Barcelona,Apartment,80.0,4,Entire home/apt,0,2.1295,41.38418,0,0
Barcelona,Hostel,40.0,3,Private room,Sants-Montjuïc,2.13286,41.36674,1,1
Barcelona,Casa particular (Cuba),3000.0,4,Entire home/apt,0,2.1397,41.37468,0,0
Barcelona,Apartment,42.0,2,Private room,El Gòtic,2.17491,41.40634,14,14
Barcelona,Apartment,35.0,2,Private room,Dreta de l'Eixample,2.165,41.39923,1,1
Barcelona,Apartment,30.0,2,Private room,La Nova Esquerra de l'Eixample,2.15179,41.38118,0,0
Barcelona,Apartment,160.0,6,Entire home/apt,Sant Antoni,2.17448,41.3826,1,1
Barcelona,Apartment,220.0,5,Entire home/apt,La Nova Esquerra de l'Eixample,2.15288,41.37961,1,1
Barcelona,Apartment,35.0,2,Private room,0,2.18388,41.41132,0,0
Barcelona,Apartment,70.0,2,Entire home/apt,Sant Gervasi - Galvany,2.13371,41.37108,1,1
Barcelona,Apartment,330.0,8,Entire home/apt,Sant Antoni,2.21544,41.40442,1,1
Barcelona,Apartment,25.0,3,Private room,La Verneda i La Pau,2.20206,41.42322,38,38
Barcelona,Apartment,16.0,1,Private room,0,2.15861,41.37051,0,0
Barcelona,Apartment,40.0,2,Private room,0,2.18541,41.38394,13,13
Barcelona,Apartment,140.0,6,Entire home/apt,La Sagrada Família,2.17424,41.40953,1,1
Barcelona,Apartment,30.0,2,Private room,La Nova Esquerra de l'Eixample,2.14671,41.37972,3,3
Barcelona,Apartment,72.0,5,Entire home/apt,Diagonal Mar - La Mar Bella,2.21503,41.40385,0,0
Barcelona,Apartment,30.0,1,Private room,0,2.17976,41.40151,4,4
Barcelona,Apartment,105.0,6,Entire home/apt,La Barceloneta,2.1254,41.37547,32,32
Barcelona,Apartment,46.0,6,Entire home/apt,El Gòtic,2.17628,41.38043,0,0
Barcelona,Apartment,10.0,10,Private room,La Maternitat i Sant Ramon,2.12242,41.37846,0,0
Barcelona,Apartment,46.0,6,Entire home/apt,El Gòtic,2.1767,41.38028,0,0
Barcelona,Boutique hotel,150.0,2,Private room,0,2.16764,41.38714,0,0
Barcelona,Apartment,27.0,1,Private room,Dreta de l'Eixample,2.1867,41.392,0,0
Barcelona,Apartment,168.0,13,Entire home/apt,Sant Pere/Santa Caterina,2.17625,41.38806,0,0
Barcelona,Apartment,38.0,2,Private room,0,2.14567,41.37467,0,0
Barcelona,Bed and breakfast,69.0,2,Private room,El Raval,2.16545,41.38328,2,2
Barcelona,Condominium,45.0,5,Entire home/apt,0,2.17143,41.37435,0,0
Barcelona,Apartment,35.0,3,Private room,Sant Antoni,2.15743,41.38023,6,6
Barcelona,Apartment,262.0,6,Entire home/apt,Dreta de l'Eixample,2.14932,41.37821,1,1
Barcelona,Apartment,57.0,3,Entire home/apt,Sant Pere/Santa Caterina,2.13334,41.36739,0,0
Barcelona,Apartment,85.0,2,Private room,El Gòtic,2.17491,41.38084,8,8
Barcelona,Apartment,55.0,2,Private room,0,2.15104,41.38667,4,4
Barcelona,Apartment,55.0,2,Private room,Camp d'en Grassot i Gràcia Nova,2.16813,41.40639,0,0
Barcelona,Apartment,65.0,3,Private room,El Raval,2.165,41.38294,2,2
Barcelona,Apartment,60.0,3,Private room,El Raval,2.16954,41.37754,0,0
Barcelona,Apartment,50.0,4,Private room,Dreta de l'Eixample,2.16816,41.38622,1,1
Barcelona,Guest suite,180.0,2,Private room,El Born,2.17991,41.38497,0,0
Barcelona,Apartment,42.0,4,Entire home/apt,El Gòtic,2.18216,41.41233,0,0
Barcelona,Apartment,39.0,4,Entire home/apt,El Gòtic,2.17647,41.3811,1,1
Barcelona,Apartment,600.0,12,Entire home/apt,La Vila Olímpica,2.19708,41.38937,1,1
Barcelona,Apartment,150.0,6,Entire home/apt,El Gòtic,2.16619,41.38539,0,0
Barcelona,Apartment,96.0,4,Entire home/apt,Vila de Gràcia,2.16248,41.37143,0,0
Barcelona,Apartment,50.0,2,Private room,0,2.1848,41.38359,9,9
Barcelona,Apartment,197.0,2,Entire home/apt,Dreta de l'Eixample,2.1529,41.38684,0,0
Barcelona,Apartment,56.0,3,Entire home/apt,El Gòtic,2.12923,41.38724,0,0
Barcelona,Bed and breakfast,25.0,2,Private room,0,2.1621,41.38468,0,0
Barcelona,Apartment,30.0,2,Private room,El Raval,2.17168,41.38243,0,0
Barcelona,Apartment,51.0,2,Private room,La Nova Esquerra de l'Eixample,2.15686,41.3829,0,0
Barcelona,Apartment,300.0,3,Entire home/apt,0,2.16945,41.37182,0,0
Barcelona,Apartment,120.0,2,Private room,Shoreditch,2.17172,41.39197,1,1
Barcelona,Apartment,39.0,4,Entire home/apt,0,2.1781,41.38016,0,0
Barcelona,Apartment,98.0,6,Entire home/apt,0,2.17854,41.41044,1,1
Barcelona,Apartment,100.0,1,Private room,0,2.19404,41.40767,0,0
Barcelona,Apartment,40.0,5,Entire home/apt,El Poble-sec,2.15006,41.43322,0,0
Barcelona,Apartment,80.0,2,Private room,El Raval,2.17498,41.37804,1,1
Barcelona,Apartment,120.0,8,Entire home/apt,Dreta de l'Eixample,2.17803,41.37924,2,2
Barcelona,Guesthouse,16.0,1,Private room,Provençals del Poblenou,2.20658,41.4221,10,10
Barcelona,Bed and breakfast,18.0,2,Private room,Sant Andreu de Palomar,2.19256,41.43924,2,2
Barcelona,Serviced apartment,200.0,6,Entire home/apt,Vallcarca i els Penitents,2.15168,41.4073,0,0
Barcelona,Apartment,23.0,1,Private room,La Vila Olímpica,2.19072,41.39212,0,0
Barcelona,Apartment,30.0,2,Private room,Dreta de l'Eixample,2.17463,41.39844,2,2
Barcelona,Apartment,300.0,4,Entire home/apt,Dreta de l'Eixample,2.17797,41.39271,0,0
Barcelona,Apartment,32.0,2,Entire home/apt,El Gòtic,2.16757,41.37354,0,0
Barcelona,Apartment,25.0,2,Private room,La Trinitat Vella,2.1894,41.45179,6,6
Barcelona,Apartment,15.0,2,Private room,0,2.17548,41.4438,0,0
Barcelona,Apartment,50.0,5,Entire home/apt,La Sagrada Família,2.17597,41.40204,0,0
Barcelona,Apartment,37.0,2,Entire home/apt,0,2.16326,41.39322,0,0
Barcelona,Apartment,89.0,8,Entire home/apt,Vila de Gràcia,2.14329,41.3712,0,0
Barcelona,Apartment,57.0,2,Private room,0,2.16741,41.37992,1,1
Barcelona,Apartment,129.0,9,Entire home/apt,Vila de Gràcia,2.16075,41.39643,0,0
Barcelona,Condominium,10.0,2,Private room,0,2.17075,41.37559,0,0
Barcelona,Apartment,400.0,4,Entire home/apt,Dreta de l'Eixample,2.16177,41.39261,1,1
Barcelona,Apartment,24.0,1,Private room,0,2.17153,41.37676,1,1
Barcelona,Apartment,80.0,4,Private room,El Raval,2.16684,41.38197,0,0
Barcelona,Apartment,120.0,7,Entire home/apt,Sant Gervasi - la Bonanova,2.1438,41.37945,1,1
Barcelona,Apartment,150.0,10,Entire home/apt,Dreta de l'Eixample,2.14369,41.37684,0,0
Barcelona,Condominium,35.0,1,Private room,0,2.10189,41.37747,0,0
Barcelona,Apartment,35.0,2,Private room,El Raval,2.16459,41.38401,0,0
Barcelona,Apartment,75.0,3,Private room,0,2.14959,41.38251,0,0
Barcelona,Apartment,20.0,1,Private room,El Congrés i els Indians,2.1833,41.42559,0,0
Barcelona,Apartment,59.0,3,Private room,El Camp de l'Arpa del Clot,2.18568,41.41067,0,0
Barcelona,Apartment,80.0,6,Entire home/apt,0,2.12294,41.37128,0,0
Barcelona,Apartment,150.0,4,Entire home/apt,L'Eixample,2.15819,41.37534,0,0
Barcelona,Apartment,37.0,3,Private room,0,2.19137,41.37849,0,0
Barcelona,Apartment,42.0,2,Private room,El Raval,2.16607,41.3784,178,178
Barcelona,Bed and breakfast,40.0,3,Private room,El Raval,2.17338,41.38057,0,0
Barcelona,Apartment,18.0,2,Private room,el Fort Pienc,2.18139,41.4012,185,185
Barcelona,Apartment,45.0,3,Private room,Vila de Gràcia,2.15749,41.40111,22,22
Barcelona,Bed and breakfast,40.0,2,Private room,L'Antiga Esquerra de l'Eixample,2.15268,41.39029,229,229
Barcelona,Apartment,120.0,5,Entire home/apt,Camp d'en Grassot i Gràcia Nova,2.17357,41.38985,270,270
Barcelona,Apartment,30.0,2,Private room,Vila de Gràcia,2.16201,41.40202,2,2
Barcelona,Apartment,57.0,2,Private room,L'Antiga Esquerra de l'Eixample,2.15547,41.38736,103,103
Barcelona,Apartment,89.0,2,Entire home/apt,El Raval,2.16881,41.38484,2,2
Barcelona,Apartment,49.0,2,Private room,0,2.16448,41.40378,3,3
Barcelona,Apartment,127.0,4,Entire home/apt,Sultanahmet,2.17234,41.39896,8,8
Barcelona,Apartment,130.0,4,Entire home/apt,Sultanahmet,2.1697,41.39779,62,62
Barcelona,Apartment,80.0,2,Entire home/apt,Can Baro,2.16005,41.41757,85,85
Barcelona,Apartment,60.0,2,Private room,Sant Andreu de Palomar,2.18584,41.42925,4,4
Barcelona,Apartment,550.0,14,Entire home/apt,Dreta de l'Eixample,2.18268,41.40101,10,10
Barcelona,Apartment,150.0,6,Entire home/apt,Dreta de l'Eixample,2.17632,41.38992,87,87
Barcelona,Aparthotel,200.0,6,Private room,El Raval,2.17429,41.37949,18,18
Barcelona,Apartment,75.0,2,Private room,0,2.1678,41.3964,0,0
Barcelona,Apartment,60.0,4,Entire home/apt,Dreta de l'Eixample,2.16624,41.38972,12,12
Barcelona,Apartment,128.0,2,Entire home/apt,Sant Antoni,2.17583,41.37649,52,52
Barcelona,Apartment,85.0,2,Private room,El Raval,2.17544,41.38026,229,229
Barcelona,Apartment,75.0,4,Entire home/apt,Dreta de l'Eixample,2.17556,41.39651,164,164
Barcelona,Apartment,97.0,4,Entire home/apt,0,2.15593,41.40772,120,120
Barcelona,Apartment,100.0,5,Entire home/apt,Les Corts (Nabe),2.15114,41.39751,10,10
Barcelona,Apartment,96.0,6,Entire home/apt,Vila de Gràcia,2.14731,41.37872,123,123
Barcelona,Loft,25.0,2,Entire home/apt,La Sagrada Família,2.17517,41.40227,87,87
Barcelona,Apartment,30.0,2,Private room,L'Antiga Esquerra de l'Eixample,2.14853,41.38583,0,0
Barcelona,House,140.0,5,Entire home/apt,El Congrés i els Indians,2.18061,41.42255,23,23
Barcelona,Apartment,35.0,2,Private room,0,2.19017,41.37572,31,31
Barcelona,Apartment,70.0,4,Entire home/apt,L'Antiga Esquerra de l'Eixample,2.15241,41.38763,2,2
Barcelona,Apartment,90.0,6,Entire home/apt,la Sagrada Família,2.1705,41.40248,174,174
Barcelona,Apartment,705.0,4,Entire home/apt,Sant Gervasi - Galvany,2.16373,41.39035,63,63
Barcelona,Apartment,80.0,2,Private room,Sarrià,2.12178,41.39184,0,0
Barcelona,Apartment,60.0,3,Private room,0,2.17378,41.38047,265,265
Barcelona,Apartment,30.0,2,Private room,Sants-Montjuïc,2.13395,41.37575,91,91
Barcelona,Apartment,175.0,11,Entire home/apt,El Putget i Farró,2.1465,41.40914,273,273
Barcelona,Townhouse,135.0,10,Entire home/apt,La Barceloneta,2.18867,41.38192,185,185
Barcelona,Apartment,55.0,2,Private room,L'Antiga Esquerra de l'Eixample,2.15468,41.39078,94,94
Barcelona,Apartment,26.0,1,Private room,El Poble-sec,2.16065,41.37281,56,56
Barcelona,Apartment,85.0,2,Entire home/apt,Camp d'en Grassot i Gràcia Nova,2.16621,41.4075,152,152
Barcelona,Apartment,55.0,3,Private room,El Raval,2.1709,41.38069,147,147
Barcelona,Apartment,35.0,1,Private room,Sant Martí de Provençals,2.1996,41.4146,26,26
Barcelona,Apartment,42.0,2,Private room,Sants-Montjuïc,2.12781,41.37583,2,2
Barcelona,Apartment,300.0,6,Entire home/apt,La Vila Olímpica,2.19155,41.39222,3,3
Barcelona,Apartment,27.0,1,Private room,0,2.17147,41.37966,150,150
Barcelona,Apartment,45.0,2,Entire home/apt,El Baix Guinardó,2.1703,41.40799,9,9
Barcelona,Apartment,50.0,4,Entire home/apt,La Sagrada Família,2.15756,41.40742,24,24
Barcelona,Serviced apartment,125.0,6,Entire home/apt,El Poble-sec,2.16651,41.37365,103,103
Barcelona,Apartment,45.0,2,Private room,0,2.17781,41.38502,2,2
Barcelona,Apartment,23.0,2,Private room,El Congrés i els Indians,2.18174,41.42409,3,3
Barcelona,Apartment,35.0,2,Private room,0,2.20689,41.41809,38,38
Barcelona,Apartment,35.0,2,Private room,0,2.17542,41.4416,11,11
Barcelona,Apartment,48.0,2,Private room,Glòries - El Parc,2.18364,41.39125,52,52
Barcelona,Apartment,35.0,2,Private room,0,2.15994,41.43654,9,9
Barcelona,Apartment,15.0,1,Private room,La Sagrada Família,2.18166,41.40325,0,0
Barcelona,Condominium,999.0,4,Entire home/apt,El Born,2.17798,41.39824,3,3
Barcelona,House,69.0,4,Private room,El Poblenou,2.20448,41.39857,61,61
Barcelona,Apartment,40.0,2,Private room,0,2.15838,41.39955,2,2
Barcelona,Apartment,300.0,12,Entire home/apt,Camp d'en Grassot i Gràcia Nova,2.17081,41.40506,138,138
Barcelona,Apartment,200.0,6,Entire home/apt,L'Antiga Esquerra de l'Eixample,2.15111,41.39275,5,5
Barcelona,Apartment,27.0,2,Private room,0,2.17744,41.38716,11,11
Barcelona,Apartment,45.0,3,Entire home/apt,0,2.12422,41.3748,164,164
Barcelona,Apartment,80.0,4,Entire home/apt,Dreta de l'Eixample,2.16612,41.38817,82,82
Barcelona,Apartment,115.0,4,Entire home/apt,Dreta de l'Eixample,2.16236,41.39078,132,132
Barcelona,Apartment,54.0,3,Entire home/apt,Dreta de l'Eixample,2.16502,41.4,0,0
Barcelona,Apartment,125.0,6,Entire home/apt,Vila de Gràcia,2.16375,41.40076,11,11
Barcelona,Apartment,100.0,4,Private room,0,2.17607,41.37914,1,1
Barcelona,Apartment,132.0,4,Entire home/apt,La Nova Esquerra de l'Eixample,2.15484,41.37964,98,98
Barcelona,Serviced apartment,188.0,4,Entire home/apt,L'Antiga Esquerra de l'Eixample,2.14824,41.39453,3,3
Barcelona,Apartment,81.0,4,Entire home/apt,La Sagrada Família,2.15958,41.38426,0,0
Barcelona,Apartment,130.0,10,Entire home/apt,El Poble-sec,2.16211,41.39658,0,0
Barcelona,Apartment,40.0,2,Private room,Dreta de l'Eixample,2.16676,41.40103,0,0
Barcelona,Loft,143.0,4,Entire home/apt,la Sagrada Família,2.17199,41.40267,31,31
Barcelona,Apartment,105.0,4,Entire home/apt,Dreta de l'Eixample,2.17905,41.40735,45,45
Barcelona,Apartment,91.0,4,Entire home/apt,Eixample,2.16183,41.37471,11,11
Barcelona,Condominium,12.0,1,Private room,0,2.14039,41.37357,4,4
Barcelona,Apartment,17.0,1,Shared room,Vila de Gràcia,2.15765,41.39898,109,109
Barcelona,Apartment,110.0,6,Entire home/apt,El Poble-sec,2.16447,41.37421,66,66
Barcelona,Apartment,125.0,4,Entire home/apt,Sultanahmet,2.17086,41.39767,39,39
Barcelona,Apartment,115.0,4,Entire home/apt,Vila de Gràcia,2.17954,41.40542,19,19
Barcelona,Apartment,222.0,7,Entire home/apt,Sultanahmet,2.17019,41.39909,61,61
Barcelona,Bed and breakfast,20.0,8,Shared room,El Poble-sec,2.15897,41.37482,22,22
Barcelona,Apartment,41.0,2,Entire home/apt,El Raval,2.16915,41.38494,5,5
Barcelona,Apartment,45.0,2,Private room,Guinardó,2.17833,41.41507,52,52
